# gam   Re(zetaprime(rho))   Im(zetaprime(rho))
92.4918992705584842962597252418 2.17985014757685793159255030959 -2.06852108511380173251078045580
94.6513440405198869665979258152 1.27362844322013382880926991712 -0.752662877737377420000298306468
95.8706342282453097587410292192 0.984583925164456589143578762179 1.37794742374200376774775231873
98.8311942181936922333244201386 3.51356243707126092649400618070 0.124487414212388586486556571474
101.317851005731391228785447940 3.04491049754499565355816132134 -0.824814916610981565818133250619
103.725538040478339416398408109 1.91818604353880260597108260726 -1.00908286918866669667717884134
105.446623052326094493670832414 1.82114826275406337973088098887 0.440586277880528152307006748661
107.168611184276407515123351963 1.75015370683945824460532120042 2.41500544032005740171109328687
111.029535543169674524656450310 0.231297775273495763146476740096 -1.57394141239030850731863742607
111.874659176992637085612078717 1.19351557883738382928677256532 0.654409658019566606801454355807
114.320220915452712765890937276 2.53120364420837134137371599035 0.276661973554610318156324839047
116.226680320857554382160804312 2.77067940680153780263562232789 1.43231769057958012232400249886
118.790782865976217322979139703 3.85176223825316618843536584376 -0.526776603804798129747904609507
121.370125002420645918945532970 1.60022422190411227009647977112 -1.64500147161614252039549879931
122.946829293552588200817460331 1.55913850848594972064876518130 0.00470204224217882309074757682329
124.256818554345767184732007966 0.853724768591766497589702027871 2.15283888326750315075037376599
127.516683879596495124279323767 3.35589030991094345093684019886 -2.06134296665919649955467506738
129.578704199956050985768033906 2.03266468222803426423694930910 -1.16719502343194192154946661018
131.087688530932656723566372462 2.19254709479093399957158619280 0.757296943765677028146030153688
133.497737202997586450130492043 2.24467443586542027705619359591 -0.449641455338601471418703787596
134.756509753373871331326064157 1.48083085512790586577378291084 2.39700409919932503827014135433
138.116042054533443200191555190 1.67723153642901450638243277772 -2.67790008829942728546010862476
139.736208952121388950450046523 1.67450834286548934581698887069 -0.664393386290380722876763052574
141.123707404021123761940353818 1.65588376695133815009419252671 1.15367611928938874773894335769
143.111845807620632739405123869 2.98549070431852450975549389468 2.26881665198302303031217280015
146.000982486765518547402507596 2.40197726307817280034331586380 -2.18622766797894515556697520137
147.422765342559602049521185010 2.77964464362507257416083674664 0.458441852770147596889892629148
150.053520420784880351432467237 1.06049740336130402907650511276 -1.22485805638130492867739484422
150.925257612241466761852524678 0.983428873229618156049188519459 1.23946692468225744202774625287
153.024693811198896198256544255 3.25140855012216532700607500700 2.72445452162401327744364032476
156.112909294237867569750189310 1.38668494611245730637530689368 -2.76779731178861931880286554011
157.597591817594059887530503158 1.63553326262456998722093576063 -0.602936056713069032962974559676
158.849988171420498724174994776 1.53596362255124779168708049466 1.48403906818466379796500238427
161.188964137596027519437344129 3.56327068879384441908198052221 0.442999870942040196280198344252
163.030709687181987243311039001 3.96306328418196314376334760510 1.10571619919804708000046344103
165.537069187900418830038919355 2.64712802884179854843203385241 -2.12462494148884723748663038324
167.184439978174513440957756246 2.38949604476515989284198257718 -0.567964035556839375536895179300
169.094515415568821489505871181 1.49531236935544403824008433101 -0.351524445428345767180458711521
169.911976479411698966699843596 0.0135745821748884322755676658149 1.97889090994790738849600798839
173.411536519591552959846118649 1.63681020530521657295451044871 -3.07833081491792223671292112134
174.754191523365725813378762456 2.32082621096851108856735995447 -0.399385696754877769652230983214
176.441434297710418888892641058 2.62429608789906965984132953584 0.427951622228901236933549484381
178.377407776099977285830935414 2.81374814297941951370670583398 0.196178081863103694986677461176
179.916484020256996139340036612 2.82690429504959797127060670572 2.07414867907533440450135620833
182.207078484366461915407037227 4.99664043118419777680921702769 -0.373941621692381294766427916936
184.874467848387508800960646617 0.204188843035680936637313723141 -1.48032087261494864782858700818
185.598783677707471466527704268 1.09244437013247441139925709199 0.572093427068097344501968772539
187.228922583501851991641540586 1.84830859755516972990700215608 2.15060319402119008470172759470
